iteration,batch,learning_rate,ctc_loss,decoded_text 
49,57,0.01,724.905,gagagagagagagagagagagagagagagagagagagagagagagagagagag
49,58,0.01,860.795,gagagagagagagagagagagagagagagagagagagagagagagagagagag
49,59,0.01,989.67,gagagagagagagagagagagagagagagagagagagagagagagagagag
49,60,0.01,979.132,gagagagagagagagagagagagagagagagagagagagagagagagagag
49,61,0.01,688.567,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,62,0.01,706.293,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,63,0.01,508.099,gagagagagagagagagagagagagagagagagagagagagagagag
49,64,0.01,649.888,gagagagagagagagagagagagagagagagagag
49,65,0.01,1062.02,gagagagagagagagagagagagagag
49,66,0.01,920.99,gagagagagagagagagagagagagagag
49,67,0.01,717.677,gagagagagagagagagagagagagagagagagagag
49,68,0.01,931.723,gagagagagagagagagagagagagagagagagagagagagagag
49,69,0.01,834.651,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,70,0.01,935.339,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,71,0.01,655.179,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,72,0.01,911.545,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,73,0.01,724.051,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,74,0.01,856.814,gagagagagagagagagagagagagagagagagagagagagag
49,75,0.01,1001.24,gagagagagagagagagagagagagagagagag
49,76,0.01,1013.84,gagagagagagagagagagagagagagagag
49,77,0.01,413.554,gagagagagagagagagagagagagagagagagagag
49,78,0.01,1132.91,g
49,79,0.01,852.858,gagagagagag
49,80,0.01,521.729,g g g g g g g g g g
49,81,0.01,666.063,gagagagagagagag
49,82,0.01,1025.76,gagag
49,83,0.01,893.834,gagagag
49,84,0.01,724.518,gagagagagagagagagagagagagagagagagagagagagagagagagag
49,85,0.01,926.384,gagagagagagagagagagagagagagagagagagagagagagagagag
49,86,0.01,830.982,gagagagagagagagagagagagagagagagagagagagagagagag
49,87,0.01,936.962,gagagagagagagagagagagagagagagagagagagagagagag
49,88,0.01,663.008,gagagagagagagagagagagagagagagagagagagagagagagag
49,89,0.01,906.122,gagagagagagagagagagagagagagagagagagagagagagagag
49,90,0.01,783.377,gagagagagagagagagagagagagagagagagagagagagagag
49,91,0.01,859.019,gagagagagagagagagagagagagagagagagagagagagagag
49,92,0.01,819.469,gagagagagagagagagagagagagagagagagagagagagagag
49,93,0.01,912.252,gagagagagagagagagagagagagagagagagagagagagagagagag
49,94,0.01,693.954,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,95,0.01,1124.76,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,96,0.01,853.792,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,97,0.01,525.621,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
49,98,0.01,659.638,gagagagagagagagagagagagagagagagagagagagagagagagagag
49,99,0.01,1037.38,gagagagagagagagagagagagagagagagagagag
49,100,0.01,905.473,gagagagagagagagagagagagagagagagag
49,101,0.01,721.056,gagagagagagagagagagagagagagagagagagag
49,102,0.01,928.656,gagagagagagagagagagagagagagagagagagag
49,103,0.01,831.308,gagagagagagagagagagagagagagagagagagagagagag
49,104,0.01,934.636,gagagagagagagagagagagagagagagagagagagagagagagagag
50,0,0.01,640.486,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,1,0.01,905.179,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,2,0.01,721.176,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,3,0.01,857.326,gagagagagagagagagagagagagagagagagagagagagagagagag
50,4,0.01,988.628,gagagagagagagagagagagagagagagagagagagagagag
50,5,0.01,998.545,gagagagagagagagagagagagagagagagagagagagagag
50,6,0.01,683.954,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,7,0.01,1068.85,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,8,0.01,857.202,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,9,0.01,533.235,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,10,0.01,664.162,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,11,0.01,1033.27,gagagagagagag
50,12,0.01,903.3,gagagagagagagagagagag
50,13,0.01,719.049,gagagagagagagagagagagagagagagagagag
50,14,0.01,931.522,gagagagagagagagagagagagagagagagag
50,15,0.01,833.616,gagagagagagagagagagagagagagagagagag
50,16,0.01,909.232,gagagagagagagagagagagagagagagagagagagagag
50,17,0.01,636.192,gagagagagagagagagagagagagagagagagagagagagagagagag
50,18,0.01,904.382,gagagagagagagagagagagagagagagagagagagagagagagagagagag
50,19,0.01,721.096,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,20,0.01,857.266,gagagagagagagagagagagagagagagagagagagagagagagagagagag
50,21,0.01,992.078,gagagagagagagagagagagagagagagagagagagagagagagagag
50,22,0.01,993.075,gagagagagagagagagagagagagagagagagagagagagagagagagag
50,23,0.01,684.051,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,24,0.01,1121.15,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,25,0.01,855.953,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,26,0.01,527.004,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,27,0.01,660.593,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,28,0.01,1036.89,gagagagagagagagagagagagagagagagagagagag
50,29,0.01,905.224,gagagagagagagagagagagagagagagagagag
50,30,0.01,719.233,gagagagagagagagagagagagagagagagagag
50,31,0.01,929.511,gagagagagagagagagagagagagagagagagagag
50,32,0.01,832.42,gagagagagagagagagagagagagagagagagagagag
50,33,0.01,935.078,gagagagagagagagagagagagagagagagagagagagagagag
50,34,0.01,541.434,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,35,0.01,1259.2,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,36,0.01,754.233,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,37,0.01,1081.03,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,38,0.01,987.415,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,39,0.01,849.984,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,40,0.01,886.309,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,41,0.01,891.6,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,42,0.01,914.546,gagagagagagagagagagagagagagagagagagagagagagagagag
50,43,0.01,1351.57,gagagagagagagagagagagagagagagagagagagagagag
50,44,0.01,1159.89,gagagagagagagagagagagagagagagagagagagagagagagag
50,45,0.01,765.546,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,46,0.01,916.417,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,47,0.01,738.718,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,48,0.01,853.471,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,49,0.01,1068.6,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,50,0.01,994.397,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,51,0.01,802.293,gagagagagagagagagagagagagagagagagagagagagagagagagagag
50,52,0.01,712.458,gagagagagagagagagagagagagagagagagagagagagagagagagag
50,53,0.01,574.842,gagagagagagagagagagagagagagagagagagagagagagagagagag
50,54,0.01,789.985,gagagagagagagagagagagagagagagagagagagagagagagag
50,55,0.01,1217.5,gagagagagagagagagagagagagagagagagagagagagag
50,56,0.01,908.732,gagagagagagagagagagagagagagagagagagagagagagagag
50,57,0.01,724.573,gagagagagagagagagagagagagagagagagagagagagagagagagagag
50,58,0.01,860.726,gagagagagagagagagagagagagagagagagagagagagagagagagagag
50,59,0.01,989.709,gagagagagagagagagagagagagagagagagagagagagagagagagag
50,60,0.01,978.976,gagagagagagagagagagagagagagagagagagagagagagagagagagag
50,61,0.01,688.671,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,62,0.01,706.283,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,63,0.01,508.031,gagagagagagagagagagagagagagagagagagagagagagagag
50,64,0.01,649.84,gagagagagagagagagagagagagagagagagag
50,65,0.01,1062.46,gagagagagagagagagagagagagag
50,66,0.01,921.211,gagagagagagagagagagagagagagag
50,67,0.01,717.625,gagagagagagagagagagagagagagagagagag
50,68,0.01,931.628,gagagagagagagagagagagagagagagagagagagagagagag
50,69,0.01,834.738,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,70,0.01,935.39,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,71,0.01,655.637,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,72,0.01,911.691,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,73,0.01,724.1,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,74,0.01,856.721,gagagagagagagagagagagagagagagagagagagagagag
50,75,0.01,1000.88,gagagagagagagagagagagagagagagagag
50,76,0.01,1013.56,gagagagagagagagagagagagagagagag
50,77,0.01,413.422,gagagagagagag
50,78,0.01,1133.09,g
50,79,0.01,852.803,gagagagag
50,80,0.01,521.465,gagagagagagagagagag
50,81,0.01,665.953,gagagagagagagag
50,82,0.01,1025.72,gag
50,83,0.01,893.702,gagagagagagagagagagagagagagagagagagagagagagagagag
50,84,0.01,724.481,gagagagagagagagagagagagagagagagagagagagagagagagagag
50,85,0.01,926.208,gagagagagagagagagagagagagagagagagagagagagagagagag
50,86,0.01,830.906,gagagagagagagagagagagagagagagagagagagagagagagag
50,87,0.01,936.884,gagagagagagagagagagagagagagagagagagagagagagag
50,88,0.01,662.771,gagagagagagagagagagagagagagagagagagagagagagagag
50,89,0.01,906.189,gagagagagagagagagagagagagagagagagagagagagagag
50,90,0.01,783.285,gagagagagagagagagagagagagagagagagagagagagagag
50,91,0.01,858.996,gagagagagagagagagagagagagagagagagagagagagagag
50,92,0.01,819.606,gagagagagagagagagagagagagagagagagagagagagagag
50,93,0.01,912.11,gagagagagagagagagagagagagagagagagagagagagagagagag
50,94,0.01,694.142,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,95,0.01,1124.43,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,96,0.01,854.135,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,97,0.01,526.119,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
50,98,0.01,659.663,gagagagagagagagagagagagagagagagagagagagagagagagagag
50,99,0.01,1037.18,gagagagagagagagagagagagagagagagagagag
50,100,0.01,905.516,gagagagagagagagagagagagagagagagag
50,101,0.01,720.761,gagagagagagagagagagagagagagagagagag
50,102,0.01,928.664,gagagagagagagagagagagagagagagagagagag
50,103,0.01,831.473,gagagagagagagagagagagagagagagagagagagagag
50,104,0.01,934.719,gagagagagagagagagagagagagagagagagagagagagagagag
51,0,0.01,640.252,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,1,0.01,905.104,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,2,0.01,721.39,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,3,0.01,857.145,gagagagagagagagagagagagagagagagagagagagagagagagag
51,4,0.01,988.111,gagagagagagagagagagagagagagagagagagagagagag
51,5,0.01,998.118,gagagagagagagagagagagagagagagagagagagagagagag
51,6,0.01,683.685,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,7,0.01,1068.94,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,8,0.01,857.043,gagagagag
51,9,0.01,532.643,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,10,0.01,663.819,gag
51,11,0.01,1033.14,gagagagagagagagagagagagagagagagagagagagag
51,12,0.01,903.083,gagagagagagag
51,13,0.01,718.869,gagagagagagagagagagagagagagagagagag
51,14,0.01,931.118,gagagagagagagagagagagagagagagagag
51,15,0.01,833.592,gagagagagagagagagagagagagagagagagag
51,16,0.01,909.219,gagagagagagagagagagagagagagagagagagagagag
51,17,0.01,636.322,gagagagagagagagagagagagagagagagagagagagagagagagag
51,18,0.01,904.362,gagagagagagagagagagagagagagagagagagagagagagagagagagag
51,19,0.01,720.819,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,20,0.01,857.257,gagagagagagagagagagagagagagagagagagagagagagagagagagag
51,21,0.01,992.371,gagagagagagagagagagagagagagagagagagagagagagagagag
51,22,0.01,993.377,gagagagagagagagagagagagagagagagagagagagagagagagagag
51,23,0.01,683.774,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,24,0.01,1121.07,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,25,0.01,856.158,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,26,0.01,527.492,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,27,0.01,660.735,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,28,0.01,1036.61,gagagagagagagagagagagagagagagagagagagag
51,29,0.01,905.114,gagagagagagagagagagagagagagagagagag
51,30,0.01,719.144,gagagagagagagagagagagagagagagagagag
51,31,0.01,929.652,gagagagagagagagagagagagagagagagagag
51,32,0.01,832.526,gagagagagagagagagagagagagagagagagagagag
51,33,0.01,935.253,gagagagagagagagagagagagagagagagagagagagagagag
51,34,0.01,541.022,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,35,0.01,1259.2,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,36,0.01,754.164,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,37,0.01,1081.02,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,38,0.01,987.305,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,39,0.01,850.039,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,40,0.01,886.334,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,41,0.01,891.491,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,42,0.01,914.444,gagagagagagagagagagagagagagagagagagagagagagagagag
51,43,0.01,1351.51,gagagagagagagagagagagagagagagagagagagagagag
51,44,0.01,1159.56,gagagagagagagagagagagagagagagagagagagagagagagag
51,45,0.01,765.527,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,46,0.01,916.422,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,47,0.01,738.572,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,48,0.01,853.265,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,49,0.01,1068.65,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,50,0.01,994.342,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,51,0.01,802.193,gagagagagagagagagagagagagagagagagagagagagagagagagagag
51,52,0.01,712.461,gagagagagagagagagagagagagagagagagagagagagagagagagagag
51,53,0.01,574.982,gagagagagagagagagagagagagagagagagagagagagagagagagag
51,54,0.01,789.951,gagagagagagagagagagagagagagagagagagagagagagagag
51,55,0.01,1217.06,gagagagagagagagagagagagagagagagagagagagagag
51,56,0.01,908.586,gagagagagagagagagagagagagagagagagagagagagagagag
51,57,0.01,724.27,gagagagagagagagagagagagagagagagagagagagagagagagagagag
51,58,0.01,860.678,gagagagagagagagagagagagagagagagagagagagagagagagagagag
51,59,0.01,989.804,gagagagagagagagagagagagagagagagagagagagagagagagagag
51,60,0.01,978.982,gagagagagagagagagagagagagagagagagagagagagagagagagag
51,61,0.01,688.817,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,62,0.01,706.697,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,63,0.01,508.458,gagagagagagagagagagagagagagagagagagagagagagagag
51,64,0.01,649.798,gagagagagagagagagagagagagagagagagag
51,65,0.01,1061.68,gagagagagagagagagagagagagag
51,66,0.01,920.972,gagagagagagagagagagagagagagag
51,67,0.01,717.545,gagagagagagagagagagagagagagagagagag
51,68,0.01,931.683,gagagagagagagagagagagagagagagagagagagagagagag
51,69,0.01,834.54,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,70,0.01,935.161,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,71,0.01,655.352,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,72,0.01,911.721,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,73,0.01,724.145,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,74,0.01,856.656,gagagagagagagagagagagagagagagagagagagagagag
51,75,0.01,1000.7,gagagagagagagagagagagagagagagagag
51,76,0.01,1013.21,gagagagagagagagagagagagagagagagag
51,77,0.01,413.495,g
51,78,0.01,1132.84,g
51,79,0.01,852.782,gagagagag
51,80,0.01,521.486,gagagagagagagagagag
51,81,0.01,665.843,gagagagagagagag
51,82,0.01,1025.66,gag
51,83,0.01,893.652,gagagagagagagagagagagagagagagagagagagagagagagagag
51,84,0.01,724.395,gagagag
51,85,0.01,926.149,gagagagagagagagagagagagagagagagagagagagagagagagag
51,86,0.01,830.952,gagagagagagagagagagagagagagagagagagagagagagagag
51,87,0.01,936.733,gagagagagagagagagagagagagagagagagagagagagagag
51,88,0.01,662.669,gagagagagagagagagagagagagagagagagagagagagagagag
51,89,0.01,906.108,gagagagagagagagagagagagagagagagagagagagagagag
51,90,0.01,783.18,gagagagagagagagagagagagagagagagagagagagagagag
51,91,0.01,858.933,gagagagagagagagagagagagagagagagagagagagagagag
51,92,0.01,819.601,gagagagagagagagagagagagagagagagagagagagagagag
51,93,0.01,911.978,gagagagagagagagagagagagagagagagagagagagagagagagag
51,94,0.01,694.036,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,95,0.01,1124.62,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,96,0.01,854.028,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,97,0.01,525.917,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
51,98,0.01,659.626,gagagagagagagagagagagagagagagagagagagagagagagagagag
51,99,0.01,1037.0,gagagagagagagagagagagagagagagagagagag
51,100,0.01,905.289,gagagagagagagagagagagagagagagagag
51,101,0.01,720.731,gagagagagagagagagagagagagagagagagag
51,102,0.01,928.513,gagagagagagagagagagagagagagagagagagag
51,103,0.01,831.631,gagagagagagagagagagagagagagagagagagagagag
51,104,0.01,934.612,gagagagagagagagagagagagagagagagagagagagagagagagag
52,0,0.01,640.119,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,1,0.01,905.076,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,2,0.01,721.107,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,3,0.01,857.19,gagagagagagagagagagagagagagagagagagagagagagagagag
52,4,0.01,988.432,gagagagagagagagagagagagagagagagagagagagagag
52,5,0.01,998.267,gagagagagagagagagagagagagagagagagagagagagagag
52,6,0.01,683.56,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,7,0.01,1069.08,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,8,0.01,857.206,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,9,0.01,532.72,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,10,0.01,663.832,gagag
52,11,0.01,1032.94,gagagagagagagagagagagagagagagagagagagagag
52,12,0.01,902.866,gagagagagagagagag
52,13,0.01,718.852,gagagagagagagagagagagagagagagagagag
52,14,0.01,930.973,gagagagagagagagagagagagagagagagag
52,15,0.01,833.791,gagagagagagagagagagagagagagagagagagag
52,16,0.01,909.105,gagagagagagagagagagagagagagagagagagagagag
52,17,0.01,636.188,gagagagagagagagagagagagagagagagagagagagagagagagag
52,18,0.01,904.327,gagagagagagagagagagagagagagagagagagagagagagagagagagag
52,19,0.01,720.575,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,20,0.01,857.289,gagagagagagagagagagagagagagagagagagagagagagagagagag
52,21,0.01,992.276,gagagagagagagagagagagagagagagagagagagagagagagagag
52,22,0.01,993.207,gagagagagagagagagagagagagagagagagagagagagagagagagag
52,23,0.01,683.875,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,24,0.01,1121.18,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,25,0.01,856.213,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,26,0.01,527.464,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,27,0.01,660.667,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,28,0.01,1036.48,gagagagagagagagagagagagagagagagagagagag
52,29,0.01,904.998,gagagagagagagagagagagagagagagagagag
52,30,0.01,719.038,gagagagagagagagagagagagagagagagagag
52,31,0.01,929.54,gagagagagagagagagagagagagagagagagag
52,32,0.01,832.861,gagagagagagagagagagagagagagagagagagagag
52,33,0.01,935.223,gagagagagagagagagagagagagagagagagagagagagag
52,34,0.01,541.024,gagagagagagagagagagagagagagagagagagagagagagagagagagag
52,35,0.01,1258.89,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,36,0.01,754.054,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,37,0.01,1081.01,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,38,0.01,987.293,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,39,0.01,850.211,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,40,0.01,886.319,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,41,0.01,891.346,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,42,0.01,914.299,gagagagagagagagagagagagagagagagagagagagagagagag
52,43,0.01,1351.93,gagagagagagagagagagagagagagagagagagagagagag
52,44,0.01,1160.32,gagagagagagagagagagagagagagagagagagagagagagagag
52,45,0.01,765.102,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,46,0.01,916.102,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,47,0.01,738.52,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,48,0.01,853.428,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,49,0.01,1068.39,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,50,0.01,994.239,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,51,0.01,802.214,gagagagagagagagagagagagagagagagagagagagagagagagagagag
52,52,0.01,712.405,gagagagagagagagagagagagagagagagagagagagagagagagagag
52,53,0.01,574.581,gagagagagagagagagagagagagagagagagagagagagagagagagag
52,54,0.01,789.96,gagagagagagagagagagagagagagagagagagagagagagagag
52,55,0.01,1217.61,gagagagagagagagagagagagagagagagagagagagagag
52,56,0.01,908.703,gagagagagagagagagagagagagagagagagagagagagagagag
52,57,0.01,724.293,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,58,0.01,860.802,gagagagagagagagagagagagagagagagagagagagagagagagagagag
52,59,0.01,989.62,gagagagagagagagagagagagagagagagagagagagagagagagagag
52,60,0.01,978.731,gagagagagagagagagagagagagagagagagagagagagagagagagagag
52,61,0.01,688.947,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,62,0.01,706.503,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,63,0.01,508.139,gagagagagagagagagagagagagagagagagagagagagagagag
52,64,0.01,649.813,gagagagagagagagagagagagagagagagagag
52,65,0.01,1062.53,gagagagagagagagagagagagagag
52,66,0.01,921.258,gagagagagagagagagagagagagagag
52,67,0.01,717.568,gagagagagagagagagagagagagagagagagag
52,68,0.01,931.505,gagagagagagagagagagagagagagagagagagagagagagag
52,69,0.01,834.777,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,70,0.01,935.273,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,71,0.01,655.556,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,72,0.01,911.662,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,73,0.01,724.02,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,74,0.01,856.595,gagagagagagagagagagagagagagagagagagagagagag
52,75,0.01,1000.56,gagagagagagagagagagagagagagagagagag
52,76,0.01,1013.06,gagagagagagagagagagagagagagagagag
52,77,0.01,413.228,g
52,78,0.01,1133.32,gag
52,79,0.01,852.773,gagagagagag
52,80,0.01,521.081,gagagagagagagagagag
52,81,0.01,665.602,gagagagagagagag
52,82,0.01,1025.77,gag
52,83,0.01,893.56,gagagagagagagagagagagagagagagagagagagagagagagagag
52,84,0.01,724.481,gagagagagagagagagagagagagagagagagagagagagagagagagag
52,85,0.01,925.998,gagagagagagagagagagagagagagagagagagagagagagagagag
52,86,0.01,830.938,gagagagagagagagagagagagagagagagagagagagagagagag
52,87,0.01,936.481,gagagagagagagagagagagagagagagagagagagagagagag
52,88,0.01,662.685,gagagagagagagagagagagagagagagagagagagagagagagagag
52,89,0.01,905.971,gagagagagagagagagagagagagagagagagagagagagagag
52,90,0.01,783.066,gagagagagagagagagagagagagagagagagagagagagagag
52,91,0.01,859.006,gagagagagagagagagagagagagagagagagagagagagag
52,92,0.01,819.77,gagagagagagagagagagagagagagagagagagagagagagag
52,93,0.01,912.054,gagagagagagagagagagagagagagagagagagagagagagagag
52,94,0.01,693.819,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,95,0.01,1124.66,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,96,0.01,854.16,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,97,0.01,526.117,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
52,98,0.01,659.584,gagagagagagagagagagagagagagagagagagagagagagagagagag
52,99,0.01,1036.74,gagagagagagagagagagagagagagagagagagag
52,100,0.01,905.062,gagagagagagagagagagagagagagagagag
52,101,0.01,720.654,gagagagagagagagagagagagagagagagagag
52,102,0.01,928.342,gagagagagagagagagagagagagagagagagagag
52,103,0.01,831.656,gagagagagagagagagagagagagagagagagagagagag
52,104,0.01,934.553,gagagagagagagagagagagagagagagagagagagagagagagag
53,0,0.01,639.861,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
53,1,0.01,904.984,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
53,2,0.01,720.918,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
53,3,0.01,857.165,gagagagagagagagagagagagagagagagagagagagagagagagag
53,4,0.01,988.372,gagagagagagagagagagagagagagagagagagagagagag
53,5,0.01,998.044,gagagagagagagagagagagagagagagagagagagagagagag
